soure	batch	plate	sqlite_file	Metadata_PlateType
source_4	2021_05_10_Batch3	BR00123617	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123617/BR00123617.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123618	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123618/BR00123618.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123619	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123619/BR00123619.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123620	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123620/BR00123620.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123621	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123621/BR00123621.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123622	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123622/BR00123622.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123623	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123623/BR00123623.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123624	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123624/BR00123624.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123625	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123625/BR00123625.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123626	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123626/BR00123626.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123627	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123627/BR00123627.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123628	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123628/BR00123628.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123629	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123629/BR00123629.sqlite	ORF
source_4	2021_05_10_Batch3	BR00123630	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_10_Batch3/BR00123630/BR00123630.sqlite	ORF
source_4	2021_05_17_Batch4	BR00121425	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00121425/BR00121425.sqlite	TARGET2
source_4	2021_05_17_Batch4	BR00123509	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123509/BR00123509.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123510	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123510/BR00123510.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123511	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123511/BR00123511.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123512	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123512/BR00123512.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123513	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123513/BR00123513.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123514	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123514/BR00123514.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123515	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123515/BR00123515.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123516	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123516/BR00123516.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123517	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123517/BR00123517.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123518	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123518/BR00123518.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123519	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123519/BR00123519.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123520	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123520/BR00123520.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123521	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123521/BR00123521.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123522	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123522/BR00123522.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123785	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123785/BR00123785.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123786	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123786/BR00123786.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123787	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123787/BR00123787.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123788	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123788/BR00123788.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123789	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123789/BR00123789.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123790	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123790/BR00123790.sqlite	ORF
source_4	2021_05_17_Batch4	BR00123791	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_17_Batch4/BR00123791/BR00123791.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121437	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121437/BR00121437.sqlite	TARGET2
source_4	2021_05_31_Batch2	BR00121543	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121543/BR00121543.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121544	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121544/BR00121544.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121545	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121545/BR00121545.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121546	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121546/BR00121546.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121547	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121547/BR00121547.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121548	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121548/BR00121548.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121549	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121549/BR00121549.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121550	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121550/BR00121550.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121551	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121551/BR00121551.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121552	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121552/BR00121552.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121553	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121553/BR00121553.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121554	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121554/BR00121554.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121555	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121555/BR00121555.sqlite	ORF
source_4	2021_05_31_Batch2	BR00121556	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00121556/BR00121556.sqlite	ORF
source_4	2021_05_31_Batch2	BR00123525	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00123525/BR00123525.sqlite	ORF
source_4	2021_05_31_Batch2	BR00123526	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00123526/BR00123526.sqlite	ORF
source_4	2021_05_31_Batch2	BR00123527	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00123527/BR00123527.sqlite	ORF
source_4	2021_05_31_Batch2	BR00123528A	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00123528A/BR00123528A.sqlite	ORF
source_4	2021_05_31_Batch2	BR00123528B	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00123528B/BR00123528B.sqlite	ORF
source_4	2021_05_31_Batch2	BR00123529	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00123529/BR00123529.sqlite	ORF
source_4	2021_05_31_Batch2	BR00123530	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00123530/BR00123530.sqlite	ORF
source_4	2021_05_31_Batch2	BR00123531	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_05_31_Batch2/BR00123531/BR00123531.sqlite	ORF
source_4	2021_06_07_Batch5	BR00121430	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00121430/BR00121430.sqlite	TARGET2
source_4	2021_06_07_Batch5	BR00123946	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123946/BR00123946.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123947	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123947/BR00123947.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123948	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123948/BR00123948.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123949	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123949/BR00123949.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123950	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123950/BR00123950.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123951	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123951/BR00123951.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123952	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123952/BR00123952.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123953	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123953/BR00123953.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123954	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123954/BR00123954.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123955	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123955/BR00123955.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123956	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123956/BR00123956.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123957	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123957/BR00123957.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123958	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123958/BR00123958.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123959	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123959/BR00123959.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123960	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123960/BR00123960.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123961	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123961/BR00123961.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123962	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123962/BR00123962.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123963	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123963/BR00123963.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123964	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123964/BR00123964.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123965	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123965/BR00123965.sqlite	ORF
source_4	2021_06_07_Batch5	BR00123966	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_07_Batch5/BR00123966/BR00123966.sqlite	ORF
source_4	2021_06_14_Batch6	BR00121429	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00121429/BR00121429.sqlite	TARGET2
source_4	2021_06_14_Batch6	BR00123945	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00123945/BR00123945.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124761	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124761/BR00124761.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124766	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124766/BR00124766.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124767	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124767/BR00124767.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124768	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124768/BR00124768.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124769	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124769/BR00124769.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124770	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124770/BR00124770.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124771	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124771/BR00124771.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124772	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124772/BR00124772.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124773	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124773/BR00124773.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124774	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124774/BR00124774.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124775	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124775/BR00124775.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124776	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124776/BR00124776.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124777	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124777/BR00124777.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124778	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124778/BR00124778.sqlite	ORF
source_4	2021_06_14_Batch6	BR00124779	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_14_Batch6/BR00124779/BR00124779.sqlite	ORF
source_4	2021_06_21_Batch7	BR00121424	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00121424/BR00121424.sqlite	TARGET2
source_4	2021_06_21_Batch7	BR00124784	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00124784/BR00124784.sqlite	ORF
source_4	2021_06_21_Batch7	BR00124785	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00124785/BR00124785.sqlite	ORF
source_4	2021_06_21_Batch7	BR00125162	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00125162/BR00125162.sqlite	ORF
source_4	2021_06_21_Batch7	BR00125163	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00125163/BR00125163.sqlite	ORF
source_4	2021_06_21_Batch7	BR00125164	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00125164/BR00125164.sqlite	ORF
source_4	2021_06_21_Batch7	BR00125165	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00125165/BR00125165.sqlite	ORF
source_4	2021_06_21_Batch7	BR00125166	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00125166/BR00125166.sqlite	ORF
source_4	2021_06_21_Batch7	BR00125167	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00125167/BR00125167.sqlite	ORF
source_4	2021_06_21_Batch7	BR00125168	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00125168/BR00125168.sqlite	ORF
source_4	2021_06_21_Batch7	BR00125169	s3://cellpainting-gallery/cpg0016-jump/source_4/workspace/backend/2021_06_21_Batch7/BR00125169/BR00125169.sqlite	ORF
